modified_date,jobcountry,AI_count,total,ma_share_perc
2021-10-24,IN,25694,322410,7.92220798558236
2021-10-24,SG,6030,54937,10.8967017703148
2021-10-24,US,212947,7808641,2.71743621865763
2021-10-25,AU,4249,132720,3.2016102503077
2021-10-25,CA,14075,478134,2.91765716591331
2021-10-25,DE,25447,1046509,2.43037678686039
2021-10-25,ES,3122,46717,6.58144819816926
2021-10-25,FR,10869,498855,2.15881978402576
2021-10-25,GB,18174,693773,2.60251412643361
2021-10-25,IE,2138,40358,5.26310117558257
2021-10-25,IN,25673,322670,7.93262115849773
2021-10-25,SG,6009,54822,10.8992251231999
2021-10-25,US,212491,7784328,2.71816686118797
2021-10-26,AU,4334,134886,3.19962003274886
2021-10-26,CA,14198,480070,2.92708391546046
2021-10-26,DE,25442,1046576,2.43108282279946
2021-10-26,ES,3150,47258,6.60339633734481
2021-10-26,FR,10911,500414,2.15931404727145
2021-10-26,GB,18234,696331,2.6045411960389
2021-10-26,IE,2127,40104,5.27379237942228
2021-10-26,IN,25667,323852,7.93690200112737
2021-10-26,SG,6039,54933,10.9180680103709
2021-10-26,US,213465,7797402,2.7221771759968
2021-10-27,AU,4397,136614,3.20226165234282
2021-10-27,CA,14208,481534,2.93303727780766
2021-10-27,DE,25500,1049376,2.4300152270366
2021-10-27,ES,3167,47899,6.6224446096248
2021-10-27,FR,11028,504005,2.16277042569439
2021-10-27,GB,18273,701958,2.60359539387964
2021-10-27,IE,2132,40261,5.27226445869272
2021-10-27,IN,25773,325753,7.9288911195055
2021-10-27,SG,6077,55102,10.9411400713946
2021-10-27,US,214091,7815851,2.72474771967672
2021-10-28,AU,4435,138910,3.20110029929711
2021-10-28,CA,14420,487476,2.94167343419415
2021-10-28,DE,25790,1054754,2.43063889351054
2021-10-28,ES,3175,48019,6.62058796099315
2021-10-28,FR,11140,505961,2.16981023445306
2021-10-28,GB,18290,705856,2.60168886254494
2021-10-28,IE,2130,40583,5.26915627932229
2021-10-28,IN,25794,327282,7.92064516371543
2021-10-28,SG,6048,54728,10.9673920377892
2021-10-28,US,214537,7846381,2.72781215512712
2021-10-29,AU,4478,139985,3.20042020871486
2021-10-29,CA,14379,485750,2.94555318547832
2021-10-29,DE,25843,1054814,2.43408793008314
2021-10-29,ES,3196,48206,6.62652362361122
2021-10-29,FR,11143,506974,2.17820243063713
2021-10-29,GB,18495,708611,2.60281385453593
2021-10-29,IE,2144,40460,5.27345531553801
2021-10-29,IN,25639,330504,7.90127439134966
2021-10-29,SG,6134,55609,10.99685143978
2021-10-29,US,216697,7872429,2.73268615688606
2021-10-30,AU,4311,137188,3.19808167438194
2021-10-30,CA,14306,485037,2.95218899724878
2021-10-30,DE,25777,1057346,2.43642897906149
2021-10-30,ES,3151,47522,6.63788664886282
2021-10-30,FR,11194,509033,2.18743690678911
2021-10-30,GB,18226,705742,2.60561361275051
2021-10-30,IE,2093,40002,5.28091858125503
2021-10-30,IN,25569,327635,7.88658179098141
2021-10-30,SG,6148,55666,11.012173587024
2021-10-30,US,214989,7845080,2.73726898091257
2021-10-31,AU,4352,136718,3.19290634812418
2021-10-31,CA,14402,480480,2.95956218181545
2021-10-31,DE,25928,1058972,2.43914753264905
2021-10-31,ES,3184,47908,6.63981290284566
2021-10-31,FR,11138,502093,2.19490530280596
2021-10-31,GB,18412,699008,2.60844038491145
2021-10-31,IE,2154,40096,5.29266476571166
2021-10-31,IN,25600,324874,7.87381354735262
2021-10-31,SG,6057,54916,11.0197969192596
2021-10-31,US,217219,7846610,2.74316153343379
2021-11-01,AU,4352,134777,3.19684360557939
2021-11-01,CA,14199,476708,2.96453610617492
2021-11-01,DE,25519,1029048,2.446041326444
2021-11-01,ES,3143,47194,6.63652043877138
2021-11-01,FR,11169,497126,2.20460882922457
2021-11-01,GB,18173,679981,2.61600979160211
2021-11-01,IE,2114,39338,5.30357220647024
2021-11-01,IN,24883,318538,7.85312794739332
2021-11-01,SG,5995,54426,11.0275152039173
2021-11-01,US,216810,8008710,2.7399400072493
2021-11-02,AU,4374,135580,3.19870873523731
2021-11-02,CA,14262,478337,2.96797818694956
2021-11-02,DE,25481,1029042,2.45250013738735
2021-11-02,ES,3150,46910,6.64358444358992
2021-11-02,FR,11128,495171,2.21416737683802
2021-11-02,GB,18153,678281,2.62425867153269
2021-11-02,IE,2126,39545,5.31392126301477
2021-11-02,IN,25259,322302,7.84048877114738
2021-11-02,SG,6058,55311,11.0216896973475
2021-11-02,US,216760,7856213,2.74300394258267
2021-11-03,AU,4444,137073,3.20206740663927
2021-11-03,CA,14288,479643,2.97202272148761
2021-11-03,DE,25462,1029454,2.45869076573832
2021-11-03,ES,3146,47419,6.64681906608105
2021-11-03,FR,10957,493371,2.21884886513235
2021-11-03,GB,18221,684536,2.63263807649008
2021-11-03,IE,2137,39890,5.32274771759983
2021-11-03,IN,25389,323281,7.83216254538546
2021-11-03,SG,6068,55222,11.0159377544472
2021-11-03,US,217207,7864432,2.74624688709554
2021-11-04,AU,4489,139014,3.2072754716753
2021-11-04,CA,14494,483762,2.9774522988434
2021-11-04,DE,25696,1053947,2.45768410245437
2021-11-04,ES,3153,47907,6.64246700361131
2021-11-04,FR,11178,500648,2.223271105799
2021-11-04,GB,18446,694025,2.64215939908894
2021-11-04,IE,2167,40524,5.33688276871945
2021-11-04,IN,25595,325280,7.83035237566254
2021-11-04,SG,6086,55506,11.0035898219299
2021-11-04,US,217965,7885869,2.75050099350444
2021-11-05,AU,4569,140007,3.21648891293005
2021-11-05,CA,14500,487236,2.97971028214543
2021-11-05,DE,25787,1058186,2.4558127843656
2021-11-05,ES,3182,48378,6.63496554374809
2021-11-05,FR,11318,501339,2.2317869886393
2021-11-05,GB,18565,697136,2.64973122756952
2021-11-05,IE,2210,40917,5.35147093924598
2021-11-05,IN,25564,325439,7.84430801744738
2021-11-05,SG,6096,55701,10.9912411999539
2021-11-05,US,219065,7920118,2.75240448145021
2021-11-06,AU,4409,137830,3.22455534797253
2021-11-06,CA,14316,479848,2.9845644316659
2021-11-06,DE,25751,1060127,2.45454881317965
2021-11-06,ES,3178,47923,6.63508813358994
2021-11-06,FR,11332,500948,2.24079262642646
2021-11-06,GB,18243,694895,2.65583959227473
2021-11-06,IE,2150,40339,5.36541255428431
2021-11-06,IN,25139,319619,7.85304956644321
2021-11-06,SG,6117,55697,10.9824118509686
2021-11-06,US,216968,7819487,2.75730132897965
2021-11-07,AU,4507,138348,3.23520281749445
2021-11-07,CA,14570,483748,2.98663293306374
2021-11-07,DE,25794,1057312,2.45328744260814
2021-11-07,ES,3213,48404,6.63391806638149
2021-11-07,FR,11339,497904,2.24922584072365
2021-11-07,GB,18541,694318,2.66103555368486
2021-11-07,IE,2210,40652,5.37459540432685
2021-11-07,IN,25274,320632,7.85341797590218
2021-11-07,SG,6083,55517,10.9720449542519
2021-11-07,US,221082,7915271,2.76084284873303
2021-11-08,AU,4489,136579,3.24344637120227
2021-11-08,CA,14326,476225,2.99087421788706
2021-11-08,DE,25778,1053127,2.44870073944946
2021-11-08,ES,3197,47914,6.63572184483088
2021-11-08,FR,11284,492373,2.25566075089418
2021-11-08,GB,18374,679369,2.66560610070318
2021-11-08,IE,2199,40190,5.3885342101427
2021-11-08,IN,25215,319290,7.86564405635459
2021-11-08,SG,6080,55176,10.9726631913079
2021-11-08,US,220137,7890818,2.77264417052528
2021-11-09,AU,4470,139293,3.24100685148077
2021-11-09,CA,14331,479655,2.99175886493231
2021-11-09,DE,25599,1055507,2.44142836728545
2021-11-09,ES,3201,48247,6.62423945370042
2021-11-09,FR,11433,498681,2.26213839930854
2021-11-09,GB,18535,686558,2.66894533847094
2021-11-09,IE,2207,40687,5.39541753341817
2021-11-09,IN,25311,321947,7.869185968611
2021-11-09,SG,6107,55769,10.9723652865858
2021-11-09,US,219701,7888543,2.77635477091404
2021-11-10,AU,4509,141117,3.23431440744335
2021-11-10,CA,14429,481891,2.99395363298188
2021-11-10,DE,25793,1057417,2.43655634900649
2021-11-10,ES,3192,48010,6.62625994762752
2021-11-10,FR,11545,500491,2.2744085189318
2021-11-10,GB,18645,692639,2.67324182729029
2021-11-10,IE,2216,40919,5.40375249437465
2021-11-10,IN,25654,323208,7.88115230446912
2021-11-10,SG,6103,55999,10.9595131010815
2021-11-10,US,221801,7918361,2.7819557497642
2021-11-11,AU,4535,143121,3.22566817107705
2021-11-11,CA,14557,486173,2.993682242096
2021-11-11,DE,25942,1062390,2.43709628355448
2021-11-11,ES,3203,48686,6.62588732718303
2021-11-11,FR,11611,503603,2.28481988109919
2021-11-11,GB,18680,699748,2.67491370319636
2021-11-11,IE,2258,41490,5.41729918314939
2021-11-11,IN,25986,327561,7.890377068639
2021-11-11,SG,6115,56266,10.945718723588
2021-11-11,US,229045,8007634,2.79571837012695
2021-11-12,AU,4509,143097,3.2096111992151
2021-11-12,CA,14450,485195,2.99399844955527
2021-11-12,DE,26024,1064197,2.43831138577562
2021-11-12,ES,3199,48565,6.62726995674474
2021-11-12,FR,11524,499428,2.29194637272256
2021-11-12,GB,18608,701562,2.6733892257035
2021-11-12,IE,2233,41200,5.41997417145578
2021-11-12,IN,25896,328073,7.89582416189427
2021-11-12,SG,6071,56105,10.9280950438017
2021-11-12,US,225552,7989302,2.80389612420039
2021-11-13,AU,4366,139713,3.19905540804128
2021-11-13,CA,14150,474752,2.99357827062403
2021-11-13,DE,25913,1063856,2.43927044116184
2021-11-13,ES,3226,48399,6.63212076432447
2021-11-13,FR,11505,493688,2.30170468338842
2021-11-13,GB,18346,695986,2.67491548998683
2021-11-13,IE,2243,40847,5.44303040749962
2021-11-13,IN,25919,326888,7.90492606435928
2021-11-13,SG,5975,54908,10.9136951165007
2021-11-13,US,226636,7909479,2.81684800489686
2021-11-14,AU,4471,141916,3.18373088050462
2021-11-14,CA,14419,479313,2.99305900688858
2021-11-14,DE,26218,1064711,2.44253752866909
2021-11-14,ES,3250,48724,6.63674118613657
2021-11-14,FR,11547,494265,2.31011175952671
2021-11-14,GB,18902,699106,2.67967956860077
2021-11-14,IE,2281,41178,5.45774166279526
2021-11-14,IN,26116,328753,7.91369763233579
2021-11-14,SG,6126,56163,10.9066283778803
2021-11-14,US,229845,7965757,2.83003457680854
2021-11-15,AU,4446,140143,3.16740678892058
2021-11-15,CA,14384,476106,2.99490672891039
2021-11-15,DE,25990,1059045,2.44344321908919
2021-11-15,ES,3230,48103,6.64279641232757
2021-11-15,FR,11491,488339,2.31887176135334
2021-11-15,GB,18705,686294,2.68267096943518
2021-11-15,IE,2274,40866,5.47102989758233
2021-11-15,IN,25910,325579,7.92240056722723
2021-11-15,SG,6103,56073,10.8873058683948
2021-11-15,US,227804,7942144,2.84124981760924
2021-11-16,AU,4417,141736,3.15416311185246
2021-11-16,CA,14461,478459,2.99985516780153
2021-11-16,DE,26030,1065080,2.44611006030753
2021-11-16,ES,3244,48426,6.65197803529388
2021-11-16,FR,11561,494042,2.32564839575667
2021-11-16,GB,18746,689517,2.68538748599189
2021-11-16,IE,2262,41099,5.48237940261418
2021-11-16,IN,26243,330220,7.93458244156956
2021-11-16,SG,6127,56436,10.8738797821493
2021-11-16,US,228740,7966187,2.85358151877236
2021-11-17,AU,4500,144010,3.14410054247243
2021-11-17,CA,14691,483209,3.00643427430374
2021-11-17,DE,26154,1068314,2.44738303252237
2021-11-17,ES,3246,48815,6.65211811234315
2021-11-17,FR,11604,492303,2.33284127854615
2021-11-17,GB,18760,694041,2.68697775565042
2021-11-17,IE,2258,41081,5.49393384560398
2021-11-17,IN,26341,332944,7.93090203405855
2021-11-17,SG,6159,56766,10.8669362907576
2021-11-17,US,229174,7998175,2.8627574194576
2021-11-18,AU,4495,144593,3.13554030874065
2021-11-18,CA,14839,486555,3.0143782345281
2021-11-18,DE,26167,1072282,2.44716256707271
2021-11-18,ES,3262,49259,6.6582962266536
2021-11-18,FR,11632,493662,2.34008157943036
2021-11-18,GB,18914,699563,2.69185710043018
2021-11-18,IE,2274,41271,5.50359769908499
2021-11-18,IN,26552,327226,7.95677214694581
2021-11-18,SG,6192,56964,10.8672224920808
2021-11-18,US,229528,8012193,2.86338609951577
2021-11-19,AU,4570,144670,3.13666944216459
2021-11-19,CA,14877,478461,3.03311542112428
2021-11-19,DE,26237,1074033,2.4467963810142
2021-11-19,ES,3249,49792,6.64945284318787
2021-11-19,FR,11748,498303,2.34724757787906
2021-11-19,GB,18963,705044,2.69717884683305
2021-11-19,IE,2272,41041,5.52017263830293
2021-11-19,IN,26622,329992,7.98164401924599
2021-11-19,SG,6209,57452,10.8652939406053
2021-11-19,US,232098,8060654,2.87141736554713
2021-11-20,AU,4386,139693,3.13877865875552
2021-11-20,CA,14384,467345,3.04701661967642
2021-11-20,DE,26007,1070104,2.44601960192562
2021-11-20,ES,3227,48891,6.64016281881866
2021-11-20,FR,11461,491604,2.34738026122294
2021-11-20,GB,18208,694680,2.69504890008816
2021-11-20,IE,2211,40356,5.51838919191407
2021-11-20,IN,26138,326009,7.99429467988684
2021-11-20,SG,6056,55789,10.8614864826443
2021-11-20,US,225903,7904025,2.87037499859976
2021-11-21,AU,4528,142274,3.14336953575424
2021-11-21,CA,14885,475588,3.06438032315466
2021-11-21,DE,26222,1072079,2.44365525748099
2021-11-21,ES,3262,49851,6.62205932015633
2021-11-21,FR,11677,492605,2.35227496406144
2021-11-21,GB,18885,700888,2.69372036858915
2021-11-21,IE,2281,40934,5.52310621103925
2021-11-21,IN,26838,328860,8.0252891962255
2021-11-21,SG,6211,57060,10.8582716694639
2021-11-21,US,233464,8051670,2.87239774667593
2021-11-22,AU,4489,140877,3.14536864968093
2021-11-22,CA,14762,469118,3.08232036552744
2021-11-22,DE,25878,1070793,2.43831465731652
2021-11-22,ES,3226,49019,6.60296841881365
2021-11-22,FR,11671,489037,2.35705332036148
2021-11-22,GB,18684,683694,2.69476225524889
2021-11-22,IE,2276,40472,5.53155093479878
2021-11-22,IN,26859,326702,8.06287828791635
2021-11-22,SG,6216,56649,10.8709583161081
2021-11-22,US,232314,8023302,2.87628312661127
2021-11-23,AU,4512,141987,3.1541398695311
2021-11-23,CA,14900,470072,3.10336545938938
2021-11-23,DE,25854,1074107,2.43303964182596
2021-11-23,ES,3286,49855,6.58757319949083
2021-11-23,FR,11709,493112,2.36197143764084
2021-11-23,GB,18711,687335,2.69526777615071
2021-11-23,IE,2231,40298,5.53618969964773
2021-11-23,IN,26914,328589,8.0976858885378
2021-11-23,SG,6166,56979,10.8659562121029
2021-11-23,US,232238,7983228,2.88166706952119
2021-11-24,AU,4494,141750,3.16065235084394
2021-11-24,CA,14821,472313,3.11731719464102
2021-11-24,DE,25821,1073905,2.42678906982035
2021-11-24,ES,3263,49169,6.58567317312236
2021-11-24,FR,11749,493449,2.36538727208342
2021-11-24,GB,18881,691971,2.69892094976753
2021-11-24,IE,2229,40263,5.54185283177278
2021-11-24,IN,29029,330170,8.22348541771756
2021-11-24,SG,6186,57194,10.8611012665065
2021-11-24,US,233612,8002694,2.88935825772457
2021-11-25,AU,4514,143254,3.16669813958533
2021-11-25,CA,14855,474178,3.12917154066504
2021-11-25,DE,25872,1076579,2.42148310791738
2021-11-25,ES,3311,49346,6.59819082923535
2021-11-25,FR,11762,495561,2.36784493318893
2021-11-25,GB,18958,696236,2.70166943684783
2021-11-25,IE,2266,40545,5.55312849913619
2021-11-25,IN,29168,332571,8.31722661615071
2021-11-25,SG,6195,57116,10.8577190680677
2021-11-25,US,232308,7988528,2.89554201675438
2021-11-26,AU,4529,143463,3.16641216088165
2021-11-26,CA,14910,476305,3.13217194298434
2021-11-26,DE,25949,1077088,2.41667345946269
2021-11-26,ES,3332,49707,6.62363891872873
2021-11-26,FR,11733,496492,2.36864184336185
2021-11-26,GB,18985,695666,2.70730088528589
2021-11-26,IE,2262,40218,5.56575990199746
2021-11-26,IN,29216,333725,8.41537592249903
2021-11-26,SG,6252,57520,10.8665733914909
2021-11-26,US,235065,7996106,2.90416334057325
2021-11-27,AU,4420,139609,3.17016113975479
2021-11-27,CA,14568,466973,3.13815116479462
2021-11-27,DE,25964,1063771,2.41816293756108
2021-11-27,ES,3336,49280,6.64779373564777
2021-11-27,FR,11682,493499,2.3737604224264
2021-11-27,GB,18722,689966,2.72050147170769
2021-11-27,IE,2249,40008,5.5861365454148
2021-11-27,IN,29119,333159,8.5186189360324
2021-11-27,SG,6192,56829,10.8723818093094
2021-11-27,US,232364,7920087,2.91498922438945
2021-11-28,AU,4467,141105,3.16775204143787
2021-11-28,CA,14665,467856,3.13882282739635
2021-11-28,DE,26046,1065244,2.41804461981075
2021-11-28,ES,3334,49615,6.67297121916346
2021-11-28,FR,11510,491032,2.36998665968893
2021-11-28,GB,18923,692166,2.72613614345509
2021-11-28,IE,2250,40030,5.59305077357361
2021-11-28,IN,29255,334485,8.60224208701129
2021-11-28,SG,6244,57366,10.8723050585479
2021-11-28,US,233585,7952346,2.92038021445077
2021-11-29,AU,4386,137741,3.16743339213099
2021-11-29,CA,14733,466832,3.14013669399224
2021-11-29,DE,25963,1059682,2.42281048417228
2021-11-29,ES,3331,49399,6.69610405814446
2021-11-29,FR,11725,489251,2.37141428892627
2021-11-29,GB,18729,681372,2.72841003561076
2021-11-29,IE,2213,39592,5.5881753445962
2021-11-29,IN,29120,333340,8.67575232472384
2021-11-29,SG,6290,57288,10.8732734984616
2021-11-29,US,231724,7912871,2.92508777046179
2021-11-30,AU,4402,141333,3.158415431746
2021-11-30,CA,14739,465326,3.13981235156417
2021-11-30,DE,25930,1059129,2.4286983932749
2021-11-30,ES,3322,49377,6.71563470313113
2021-11-30,FR,11787,492434,2.37414414529547
2021-11-30,GB,18828,676991,2.73682099118102
2021-11-30,IE,2234,39590,5.60340165885268
2021-11-30,IN,29157,335729,8.7463100131956
2021-11-30,SG,6226,57116,10.8845724346834
2021-11-30,US,233059,7927560,2.92948549046612
2021-12-01,AU,4344,140348,3.14767158610034
2021-12-01,CA,14609,461519,3.14373454148906
2021-12-01,DE,25931,1053469,2.43685327043725
2021-12-01,ES,3297,49178,6.72533786117206
2021-12-01,FR,11737,492372,2.374539993639
2021-12-01,GB,18700,667377,2.74731126223734
2021-12-01,IE,2187,38974,5.61416353337153
2021-12-01,IN,28824,333689,8.72428799720659
2021-12-01,SG,6117,56291,10.8918476025399
2021-12-01,US,231344,7916437,2.92993660584572
2021-12-02,AU,4350,140614,3.13946143275027
2021-12-02,CA,14733,462155,3.15160621463525
2021-12-02,DE,26129,1055599,2.44715459301716
2021-12-02,ES,3327,49651,6.72405324330696
2021-12-02,FR,11719,494824,2.37380358422282
2021-12-02,GB,18832,669968,2.75987601029293
2021-12-02,IE,2212,39112,5.62369230336031
2021-12-02,IN,29083,336522,8.70596948366161
2021-12-02,SG,6228,57228,10.897052869313
2021-12-02,US,234028,7963992,2.93430181043863
2021-12-03,AU,4376,141317,3.13084325230783
2021-12-03,CA,14829,463100,3.16185893207847
2021-12-03,DE,26203,1059169,2.45640309892202
2021-12-03,ES,3381,49965,6.73311831297909
2021-12-03,FR,11610,497386,2.36966403322626
2021-12-03,GB,18846,673492,2.76976343754889
2021-12-03,IE,2265,39217,5.6452936193147
2021-12-03,IN,29140,338124,8.68648757564982
2021-12-03,SG,6162,56881,10.8918928710479
2021-12-03,US,234952,7952924,2.93637910571783
2021-12-04,AU,4281,137313,3.12394462504459
2021-12-04,CA,14604,457935,3.17177785237213
2021-12-04,DE,26131,1061030,2.45955234314035
2021-12-04,ES,3368,49900,6.73026380990987
2021-12-04,FR,11553,498596,2.36251094549428
2021-12-04,GB,18629,668443,2.78025732325698
2021-12-04,IE,2235,38646,5.66842043982191
2021-12-04,IN,28952,338144,8.66102494445396
2021-12-04,SG,6086,56505,10.8740189886346
2021-12-04,US,233837,7982254,2.93575112221057
2021-12-05,AU,4337,137962,3.12078628330946
2021-12-05,CA,14788,459987,3.18325813668634
2021-12-05,DE,26279,1061546,2.46390473944798
2021-12-05,ES,3404,50172,6.73953791754668
2021-12-05,FR,11608,492954,2.36404535404616
2021-12-05,GB,18895,667683,2.79397932414855
2021-12-05,IE,2252,38769,5.69527477168184
2021-12-05,IN,29272,338260,8.64779876466454
2021-12-05,SG,6205,57046,10.8729748155957
2021-12-05,US,237120,8024052,2.93829485480167
2021-12-06,AU,4309,135599,3.11985984983494
2021-12-06,CA,14699,457119,3.19177538574005
2021-12-06,DE,26210,1058605,2.4675940597452
2021-12-06,ES,3379,50022,6.74124881883219
2021-12-06,FR,11494,491423,2.35581699264935
2021-12-06,GB,18654,655472,2.80786066590889
2021-12-06,IE,2225,38401,5.72450433051858
2021-12-06,IN,29122,338514,8.62880855619171
2021-12-06,SG,6213,57268,10.8543146619215
2021-12-06,US,236992,8016503,2.94227449327262
2021-12-07,AU,4312,137118,3.1241608016706
2021-12-07,CA,14835,455707,3.20433601504758
2021-12-07,DE,26380,1064382,2.47190768360191
2021-12-07,ES,3397,49787,6.75485417827503
2021-12-07,FR,11542,492984,2.34833587731208
2021-12-07,GB,18752,658815,2.81717388508087
2021-12-07,IE,2272,38395,5.7637326255921
2021-12-07,IN,31576,364667,8.62511933447127
2021-12-07,SG,6252,57399,10.8531078803402
2021-12-07,US,235115,7989158,2.94271277711841
2021-12-08,AU,4352,137937,3.1327179577636
2021-12-08,CA,14802,457009,3.21483159759969
2021-12-08,DE,26479,1063480,2.47595881170473
2021-12-08,ES,3392,49823,6.76969465590941
2021-12-08,FR,11418,496600,2.33625988461896
2021-12-08,GB,18810,661715,2.82297375054654
2021-12-08,IE,2272,38182,5.81216328156483
2021-12-08,IN,31753,367410,8.62574866880387
2021-12-08,SG,6216,57056,10.8570812681336
2021-12-08,US,236546,8019462,2.94661627177977
2021-12-09,AU,4430,138670,3.14715501843326
2021-12-09,CA,14895,459036,3.22296760237438
2021-12-09,DE,26692,1066224,2.47997836121904
