modified_date,jobcountry,% of job postings
20/7/21,AU,3.322162045
21/7/21,AU,3.327581463
22/7/21,AU,3.332019691
23/7/21,AU,3.338311734
24/7/21,AU,3.34573471
25/7/21,AU,3.351345964
26/7/21,AU,3.334237501
27/7/21,AU,3.324210518
28/7/21,AU,3.315933923
29/7/21,AU,3.31058757
30/7/21,AU,3.31024185
31/7/21,AU,3.31609893
1/8/21,AU,3.319915423
2/8/21,AU,3.33282217
3/8/21,AU,3.330323119
4/8/21,AU,3.329033289
5/8/21,AU,3.332960904
6/8/21,AU,3.336466056
7/8/21,AU,3.329972712
8/8/21,AU,3.327176386
9/8/21,AU,3.330692278
10/8/21,AU,3.345673057
11/8/21,AU,3.3658503
12/8/21,AU,3.380116762
13/8/21,AU,3.401020483
14/8/21,AU,3.441457611
15/8/21,AU,3.475790862
16/8/21,AU,3.505726092
17/8/21,AU,3.534023717
18/8/21,AU,3.552878642
19/8/21,AU,3.581893508
20/8/21,AU,3.605666698
21/8/21,AU,3.612608363
22/8/21,AU,3.627663699
23/8/21,AU,3.643289621
24/8/21,AU,3.656788275
25/8/21,AU,3.673414478
26/8/21,AU,3.681403575
27/8/21,AU,3.688963892
28/8/21,AU,3.699962047
29/8/21,AU,3.706667362
30/8/21,AU,3.703982127
31/8/21,AU,3.694279787
1/9/21,AU,3.683621988
2/9/21,AU,3.675936353
3/9/21,AU,3.670606015
4/9/21,AU,3.662174565
5/9/21,AU,3.650322808
6/9/21,AU,3.642893582
7/9/21,AU,3.638664295
8/9/21,AU,3.632386141
9/9/21,AU,3.617672344
10/9/21,AU,3.599814703
11/9/21,AU,3.580916881
12/9/21,AU,3.567332617
13/9/21,AU,3.558775537
14/9/21,AU,3.548538778
15/9/21,AU,3.541539867
16/9/21,AU,3.535427726
17/9/21,AU,3.532209064
18/9/21,AU,3.52584779
19/9/21,AU,3.51682201
20/9/21,AU,3.50620235
21/9/21,AU,3.49961849
22/9/21,AU,3.491807328
23/9/21,AU,3.478715416
24/9/21,AU,3.462589967
25/9/21,AU,3.455679819
26/9/21,AU,3.446591406
27/9/21,AU,3.432448566
28/9/21,AU,3.413378225
29/9/21,AU,3.391455556
30/9/21,AU,3.378005645
1/10/21,AU,3.365420594
2/10/21,AU,3.351201793
3/10/21,AU,3.337225109
4/10/21,AU,3.327234598
5/10/21,AU,3.323505564
6/10/21,AU,3.32308457
7/10/21,AU,3.320334747
8/10/21,AU,3.323716609
9/10/21,AU,3.322213259
10/10/21,AU,3.320854443
11/10/21,AU,3.317477317
12/10/21,AU,3.318258112
13/10/21,AU,3.318485046
14/10/21,AU,3.322087334
15/10/21,AU,3.315553261
16/10/21,AU,3.311140196
17/10/21,AU,3.306847025
18/10/21,AU,3.296803515
19/10/21,AU,3.279895822
20/10/21,AU,3.262576016
21/10/21,AU,3.244767621
22/10/21,AU,3.23261799
23/10/21,AU,3.218818764
24/10/21,AU,3.206703845
25/10/21,AU,3.199903646
26/10/21,AU,3.198070439
27/10/21,AU,3.200479493
28/10/21,AU,3.199151729
29/10/21,AU,3.198833359
30/10/21,AU,3.198924036
31/10/21,AU,3.19612229
1/11/21,AU,3.20253761
2/11/21,AU,3.205338657
3/11/21,AU,3.209807405
4/11/21,AU,3.216045933
5/11/21,AU,3.226306562
6/11/21,AU,3.234896547
7/11/21,AU,3.246300437
8/11/21,AU,3.254174111
9/11/21,AU,3.251655785
10/11/21,AU,3.243821813
11/11/21,AU,3.234043469
12/11/21,AU,3.216856854
13/11/21,AU,3.205756568
14/11/21,AU,3.189851633
15/11/21,AU,3.173669352
16/11/21,AU,3.160515368
17/11/21,AU,3.151347311
18/11/21,AU,3.143466964
19/11/21,AU,3.145174196
20/11/21,AU,3.1477855
21/11/21,AU,3.152714966
22/11/21,AU,3.154755713
23/11/21,AU,3.163732218
24/11/21,AU,3.170307254
25/11/21,AU,3.176306463
26/11/21,AU,3.176238337
27/11/21,AU,3.180091166
28/11/21,AU,3.177865007
29/11/21,AU,3.178576434
30/11/21,AU,3.170137129
1/12/21,AU,3.159993368
2/12/21,AU,3.152494469
3/12/21,AU,3.14477334
4/12/21,AU,3.138753577
5/12/21,AU,3.136418998
6/12/21,AU,3.135468097
7/12/21,AU,3.139579394
8/12/21,AU,3.147620643
9/12/21,AU,3.161865601
10/12/21,AU,3.179402374
11/12/21,AU,3.193089158
12/12/21,AU,3.20619748
13/12/21,AU,3.220351453
14/12/21,AU,3.240839807
15/12/21,AU,3.264937187
16/12/21,AU,3.282399526
17/12/21,AU,3.292361429
18/12/21,AU,3.304831924
19/12/21,AU,3.322242927
20/12/21,AU,3.331173066
21/12/21,AU,3.338910088
22/12/21,AU,3.349113289
23/12/21,AU,3.3574019
24/12/21,AU,3.375549298
25/12/21,AU,3.398823935
26/12/21,AU,3.413317479
27/12/21,AU,3.433299822
28/12/21,AU,3.459401758
29/12/21,AU,3.479049121
30/12/21,AU,3.499193582
31/12/21,AU,3.519494323
1/1/22,AU,3.538140556
2/1/22,AU,3.553576112
3/1/22,AU,3.571719724
4/1/22,AU,3.57943161
5/1/22,AU,3.584508671
6/1/22,AU,3.592962844
7/1/22,AU,3.592369887
8/1/22,AU,3.5868417
9/1/22,AU,3.593406712
10/1/22,AU,3.596217034
11/1/22,AU,3.604691878
12/1/22,AU,3.615891368
13/1/22,AU,3.622007755
14/1/22,AU,3.624826905
15/1/22,AU,3.63609502
16/1/22,AU,3.639503943
17/1/22,AU,3.637812965
18/1/22,AU,3.633281905
19/1/22,AU,3.63061873
20/1/22,AU,3.632565683
21/1/22,AU,3.64258517
22/1/22,AU,3.62245453
23/1/22,AU,3.60421082
24/1/22,AU,3.590340489
25/1/22,AU,3.570194995
26/1/22,AU,3.545361587
27/1/22,AU,3.520506478
28/1/22,AU,3.487233941
29/1/22,AU,3.477316468
30/1/22,AU,3.468259664
31/1/22,AU,3.45266089
1/2/22,AU,3.444703014
2/2/22,AU,3.442471503
3/2/22,AU,3.43411378
4/2/22,AU,3.429877842
5/2/22,AU,3.407302134
6/2/22,AU,3.383813823
7/2/22,AU,3.364024077
8/2/22,AU,3.344989905
9/2/22,AU,3.323761143
10/2/22,AU,3.307374275
11/2/22,AU,3.292256446
12/2/22,AU,3.29063607
13/2/22,AU,3.280784097
14/2/22,AU,3.280845349
15/2/22,AU,3.285314732
16/2/22,AU,3.280321515
17/2/22,AU,3.274862961
18/2/22,AU,3.268931197
19/2/22,AU,3.259740326
20/2/22,AU,3.260186948
21/2/22,AU,3.2552507
22/2/22,AU,3.240945679
23/2/22,AU,3.234976435
24/2/22,AU,3.225764963
25/2/22,AU,3.218081763
26/2/22,AU,3.215820368
27/2/22,AU,3.210396137
28/2/22,AU,3.201402553
1/3/22,AU,3.19970529
2/3/22,AU,3.198011084
3/3/22,AU,3.202633219
4/3/22,AU,3.206170127
5/3/22,AU,3.210672906
6/3/22,AU,3.216680196
7/3/22,AU,3.226906815
8/3/22,AU,3.230243349
9/3/22,AU,3.248579074
10/3/22,AU,3.269225415
11/3/22,AU,3.288502809
12/3/22,AU,3.309633153
13/3/22,AU,3.333070096
14/3/22,AU,3.351785223
15/3/22,AU,3.37187366
16/3/22,AU,3.368543065
17/3/22,AU,3.358395095
18/3/22,AU,3.353336125
19/3/22,AU,3.343645485
20/3/22,AU,3.332705841
21/3/22,AU,3.321170018
22/3/22,AU,3.299183682
23/3/22,AU,3.302396694
24/3/22,AU,3.303649573
25/3/22,AU,3.299453186
26/3/22,AU,3.295873802
27/3/22,AU,3.294744829
28/3/22,AU,3.295374641
29/3/22,AU,3.30601944
30/3/22,AU,3.292592477
31/3/22,AU,3.284805001
1/4/22,AU,3.276865024
2/4/22,AU,3.269411105
3/4/22,AU,3.262846903
4/4/22,AU,3.261222142
5/4/22,AU,3.252627436
6/4/22,AU,3.254460197
7/4/22,AU,3.25237654
8/4/22,AU,3.254474521
9/4/22,AU,3.257876387
10/4/22,AU,3.255387383
11/4/22,AU,3.250539946
12/4/22,AU,3.252606818
13/4/22,AU,3.251027856
14/4/22,AU,3.253034993
15/4/22,AU,3.252607664
16/4/22,AU,3.252035357
17/4/22,AU,3.255584873
18/4/22,AU,3.260862336
19/4/22,AU,3.26706184
20/4/22,AU,3.272460739
21/4/22,AU,3.274446715
22/4/22,AU,3.278343713
23/4/22,AU,3.282524197
24/4/22,AU,3.285473802
25/4/22,AU,3.28703341
26/4/22,AU,3.300225641
27/4/22,AU,3.298629893
28/4/22,AU,3.310862488
29/4/22,AU,3.324860127
30/4/22,AU,3.339293045
1/5/22,AU,3.352353775
2/5/22,AU,3.364849891
3/5/22,AU,3.368605942
4/5/22,AU,3.381078369
5/5/22,AU,3.384682289
6/5/22,AU,3.382406152
7/5/22,AU,3.384951796
8/5/22,AU,3.389963556
9/5/22,AU,3.394019727
10/5/22,AU,3.391033216
11/5/22,AU,3.396116503
12/5/22,AU,3.392454568
13/5/22,AU,3.389738155
14/5/22,AU,3.358313451
15/5/22,AU,3.327283996
16/5/22,AU,3.29542579
17/5/22,AU,3.268044286
18/5/22,AU,3.235065983
19/5/22,AU,3.202678604
20/5/22,AU,3.167134986
21/5/22,AU,3.147837034
22/5/22,AU,3.141239154
23/5/22,AU,3.133187161
24/5/22,AU,3.125500277
25/5/22,AU,3.121101384
26/5/22,AU,3.116845412
27/5/22,AU,3.117150015
28/5/22,AU,3.124428336
29/5/22,AU,3.118272479
30/5/22,AU,3.111244638
31/5/22,AU,3.099477656
1/6/22,AU,3.083419096
2/6/22,AU,3.070522702
3/6/22,AU,3.058118899
4/6/22,AU,3.049858543
5/6/22,AU,3.042189632
6/6/22,AU,3.034281573
7/6/22,AU,3.034847651
8/6/22,AU,3.042249496
9/6/22,AU,3.048644706
10/6/22,AU,3.057515564
11/6/22,AU,3.062774646
12/6/22,AU,3.063171973
13/6/22,AU,3.06902106
14/6/22,AU,3.073287013
15/6/22,AU,3.076578093
16/6/22,AU,3.079897423
17/6/22,AU,3.074771493
18/6/22,AU,3.06651655
19/6/22,AU,3.063869571
20/6/22,AU,3.057778614
21/6/22,AU,3.050145809
22/6/22,AU,3.039056917
23/6/22,AU,3.031887453
24/6/22,AU,3.02892771
25/6/22,AU,3.026841166
26/6/22,AU,3.024133631
27/6/22,AU,3.022547583
28/6/22,AU,3.023473108
29/6/22,AU,3.027753274
30/6/22,AU,3.031541884
1/7/22,AU,3.035486746
2/7/22,AU,3.038655684
3/7/22,AU,3.04364599
4/7/22,AU,3.047569923
5/7/22,AU,3.05033552
6/7/22,AU,3.054077133
7/7/22,AU,3.060505049
8/7/22,AU,3.068225651
9/7/22,AU,3.077753959
10/7/22,AU,3.086006025
11/7/22,AU,3.095131841
12/7/22,AU,3.09830473
13/7/22,AU,3.100723391
14/7/22,AU,3.098670824
15/7/22,AU,3.091063167
16/7/22,AU,3.083150158
17/7/22,AU,3.077471949
18/7/22,AU,3.068923413
19/7/22,AU,3.073322743
20/7/22,AU,3.078332204
21/7/22,AU,3.082824506
22/7/22,AU,3.085933405
23/7/22,AU,3.084609697
24/7/22,AU,3.082156134
25/7/22,AU,3.082358611
26/7/22,AU,3.070913984
27/7/22,AU,3.059320102
28/7/22,AU,3.048997903
29/7/22,AU,3.048771602
30/7/22,AU,3.053237715
31/7/22,AU,3.054127071
1/8/22,AU,3.050417744
2/8/22,AU,3.04916381
3/8/22,AU,3.041600789
4/8/22,AU,3.043115216
5/8/22,AU,3.039681527
6/8/22,AU,3.031099647
7/8/22,AU,3.032454611
8/8/22,AU,3.039795742
9/8/22,AU,3.04606208
10/8/22,AU,3.053941552
11/8/22,AU,3.054433729
12/8/22,AU,3.05953192
13/8/22,AU,3.06637078
14/8/22,AU,3.065081814
15/8/22,AU,3.066817169
16/8/22,AU,3.064778441
17/8/22,AU,3.065585406
18/8/22,AU,3.059558896
19/8/22,AU,3.050397338
20/8/22,AU,3.04216546
21/8/22,AU,3.034963679
22/8/22,AU,3.018767351
23/8/22,AU,3.004713229
24/8/22,AU,2.991308316
25/8/22,AU,2.988995684
26/8/22,AU,2.982071655
27/8/22,AU,2.977214603
28/8/22,AU,2.971688838
29/8/22,AU,2.970082273
30/8/22,AU,2.978128822
31/8/22,AU,2.981726155
1/9/22,AU,2.971284451
2/9/22,AU,2.968984107
3/9/22,AU,2.971688784
4/9/22,AU,2.975305496
5/9/22,AU,2.976913005
6/9/22,AU,2.975205178
7/9/22,AU,2.97572344
8/9/22,AU,2.979659958
9/9/22,AU,2.983350675
10/9/22,AU,2.972952887
11/9/22,AU,2.963903479
12/9/22,AU,2.955679545
13/9/22,AU,2.942709883
14/9/22,AU,2.932531294
15/9/22,AU,2.925150726
16/9/22,AU,2.91531712
17/9/22,AU,2.906402991
18/9/22,AU,2.895392685
19/9/22,AU,2.885575349
20/9/22,AU,2.882116043
21/9/22,AU,2.872562123
22/9/22,AU,2.862443742
23/9/22,AU,2.850486874
24/9/22,AU,2.849612704
25/9/22,AU,2.845610098
26/9/22,AU,2.8380845
27/9/22,AU,2.828397976
28/9/22,AU,2.820470832
29/9/22,AU,2.821574573
30/9/22,AU,2.816287387
1/10/22,AU,2.79741221
2/10/22,AU,2.788015001
3/10/22,AU,2.781726719
4/10/22,AU,2.77059292
5/10/22,AU,2.760251578
6/10/22,AU,2.741736729
7/10/22,AU,2.730154023
8/10/22,AU,2.727170958
9/10/22,AU,2.713524038
10/10/22,AU,2.699038077
11/10/22,AU,2.683868349
12/10/22,AU,2.6686699
13/10/22,AU,2.65435948
14/10/22,AU,2.642505168
15/10/22,AU,2.633880883
16/10/22,AU,2.630687097
17/10/22,AU,2.630471992
18/10/22,AU,2.633689623
19/10/22,AU,2.640858214
20/10/22,AU,2.64871465
21/10/22,AU,2.647837671
22/10/22,AU,2.644831366
23/10/22,AU,2.638062482
24/10/22,AU,2.63247602
25/10/22,AU,2.624027845
26/10/22,AU,2.612305178
27/10/22,AU,2.599691214
28/10/22,AU,2.594894163
29/10/22,AU,2.589607228
30/10/22,AU,2.584519412
31/10/22,AU,2.577414675
1/11/22,AU,2.573428448
2/11/22,AU,2.568588483
3/11/22,AU,2.568122046
4/11/22,AU,2.56662729
5/11/22,AU,2.563643538
6/11/22,AU,2.565623071
7/11/22,AU,2.565351987
8/11/22,AU,2.565843823
9/11/22,AU,2.570124684
10/11/22,AU,2.567263337
11/11/22,AU,2.563770001
12/11/22,AU,2.563430145
13/11/22,AU,2.555237691
14/11/22,AU,2.548783653
15/11/22,AU,2.53669929
16/11/22,AU,2.525657094
17/11/22,AU,2.518745486
18/11/22,AU,2.510229711
19/11/22,AU,2.501664623
20/11/22,AU,2.495201792
21/11/22,AU,2.493386358
22/11/22,AU,2.495460466
23/11/22,AU,2.496296891
24/11/22,AU,2.499686952
25/11/22,AU,2.504003239
26/11/22,AU,2.508981848
27/11/22,AU,2.511959676
28/11/22,AU,2.508523475
29/11/22,AU,2.480209439
30/11/22,AU,2.477889944
1/12/22,AU,2.472681175
2/12/22,AU,2.466793062
3/12/22,AU,2.461522028
4/12/22,AU,2.458327721
5/12/22,AU,2.459415755
6/12/22,AU,2.485142893
7/12/22,AU,2.485616695
8/12/22,AU,2.48975794
9/12/22,AU,2.493287571
10/12/22,AU,2.490961943
11/12/22,AU,2.492029808
12/12/22,AU,2.490644749
13/12/22,AU,2.490881209
14/12/22,AU,2.467152225
15/12/22,AU,2.443625895
16/12/22,AU,2.419123154
17/12/22,AU,2.396275761
18/12/22,AU,2.368696351
19/12/22,AU,2.344879158
20/12/22,AU,2.322477504
21/12/22,AU,2.323671392
22/12/22,AU,2.323474247
23/12/22,AU,2.32526588
24/12/22,AU,2.330123567
25/12/22,AU,2.333404034
26/12/22,AU,2.338334394
27/12/22,AU,2.341512326
28/12/22,AU,2.341833232
29/12/22,AU,2.339144178
30/12/22,AU,2.339569482
31/12/22,AU,2.343103022
1/1/23,AU,2.350551068
2/1/23,AU,2.355255007
3/1/23,AU,2.359711339
4/1/23,AU,2.366336203
5/1/23,AU,2.37391482
6/1/23,AU,2.37800119
7/1/23,AU,2.378370052
8/1/23,AU,2.380383498
9/1/23,AU,2.377633112
10/1/23,AU,2.375607808
11/1/23,AU,2.377804165
12/1/23,AU,2.376800309
13/1/23,AU,2.378867776
14/1/23,AU,2.379131403
15/1/23,AU,2.379551071
16/1/23,AU,2.378067116
17/1/23,AU,2.374108503
18/1/23,AU,2.367543371
19/1/23,AU,2.361657318
20/1/23,AU,2.351161627
21/1/23,AU,2.341542944
22/1/23,AU,2.329726087
23/1/23,AU,2.317570469
24/1/23,AU,2.304158459
25/1/23,AU,2.29017824
26/1/23,AU,2.274647839
27/1/23,AU,2.265673439
28/1/23,AU,2.257148341
29/1/23,AU,2.247506691
30/1/23,AU,2.242353681
31/1/23,AU,2.242304916
1/2/23,AU,2.243573053
2/2/23,AU,2.248129326
3/2/23,AU,2.248683707
4/2/23,AU,2.249914046
5/2/23,AU,2.250426512
6/2/23,AU,2.251893061
7/2/23,AU,2.253382327
8/2/23,AU,2.252520796
9/2/23,AU,2.253732747
10/2/23,AU,2.25841974
11/2/23,AU,2.263898369
12/2/23,AU,2.26916472
13/2/23,AU,2.2775962
14/2/23,AU,2.280191984
15/2/23,AU,2.2826911
16/2/23,AU,2.28569278
17/2/23,AU,2.286870787
18/2/23,AU,2.28337944
19/2/23,AU,2.281406513
20/2/23,AU,2.277218929
21/2/23,AU,2.279082295
22/2/23,AU,2.281747858
23/2/23,AU,2.281384899
24/2/23,AU,2.284853645
25/2/23,AU,2.293234458
26/2/23,AU,2.301507009
27/2/23,AU,2.330076516
28/2/23,AU,2.358684193
1/3/23,AU,2.388446807
2/3/23,AU,2.420183048
3/3/23,AU,2.448145686
4/3/23,AU,2.476296686
5/3/23,AU,2.500706255
6/3/23,AU,2.50367345
7/3/23,AU,2.50826588
8/3/23,AU,2.511423393
9/3/23,AU,2.516813397
10/3/23,AU,2.512508801
11/3/23,AU,2.511230419
12/3/23,AU,2.513565417
13/3/23,AU,2.518157843
14/3/23,AU,2.519401469
15/3/23,AU,2.515580824
16/3/23,AU,2.511036336
17/3/23,AU,2.509368242
18/3/23,AU,2.504584768
19/3/23,AU,2.50304442
20/3/23,AU,2.500524361
21/3/23,AU,2.494200681
22/3/23,AU,2.494710113
23/3/23,AU,2.487734827
24/3/23,AU,2.49182705
25/3/23,AU,2.488103979
26/3/23,AU,2.477164592
27/3/23,AU,2.4719866
28/3/23,AU,2.468024685
29/3/23,AU,2.463769283
30/3/23,AU,2.463786052
31/3/23,AU,2.45901933
1/4/23,AU,2.456556012
2/4/23,AU,2.462044005
3/4/23,AU,2.45925178
4/4/23,AU,2.465083467
5/4/23,AU,2.464235971
6/4/23,AU,2.462236929
7/4/23,AU,2.461577915
8/4/23,AU,2.465704321
9/4/23,AU,2.469128888
10/4/23,AU,2.474289377
11/4/23,AU,2.471096574
12/4/23,AU,2.468371095
13/4/23,AU,2.44726481
14/4/23,AU,2.422318655
15/4/23,AU,2.395906199
16/4/23,AU,2.368368872
17/4/23,AU,2.342295819
18/4/23,AU,2.316331265
19/4/23,AU,2.29262528
20/4/23,AU,2.290962452
21/4/23,AU,2.285524973
22/4/23,AU,2.284530272
23/4/23,AU,2.285504462
24/4/23,AU,2.286988632
25/4/23,AU,2.293140638
26/4/23,AU,2.307262004
27/4/23,AU,2.319133806
28/4/23,AU,2.339331124
29/4/23,AU,2.353032227
30/4/23,AU,2.365324456
1/5/23,AU,2.372862189
2/5/23,AU,2.373611116
3/5/23,AU,2.369094277
4/5/23,AU,2.363930617
5/5/23,AU,2.356963396
6/5/23,AU,2.351920494
7/5/23,AU,2.344588675
8/5/23,AU,2.334764453
9/5/23,AU,2.327049826
10/5/23,AU,2.318330722
11/5/23,AU,2.305381462
12/5/23,AU,2.292354601
13/5/23,AU,2.281070898
14/5/23,AU,2.270396171
15/5/23,AU,2.265517811
16/5/23,AU,2.266383712
17/5/23,AU,2.258845049
18/5/23,AU,2.259375961
19/5/23,AU,2.26114677
20/5/23,AU,2.263124148
21/5/23,AU,2.265909931
22/5/23,AU,2.263407206
23/5/23,AU,2.256984369
24/5/23,AU,2.260735152
25/5/23,AU,2.258827185
26/5/23,AU,2.252669936
27/5/23,AU,2.24738549
28/5/23,AU,2.242570873
29/5/23,AU,2.239836385
30/5/23,AU,2.234103516
31/5/23,AU,2.229643771
1/6/23,AU,2.224857897
2/6/23,AU,2.222435674
3/6/23,AU,2.218542924
4/6/23,AU,2.214313852
5/6/23,AU,2.210846762
6/6/23,AU,2.213577271
7/6/23,AU,2.211517931
8/6/23,AU,2.214398564
9/6/23,AU,2.217786574
10/6/23,AU,2.220957734
11/6/23,AU,2.226036262
12/6/23,AU,2.23283836
13/6/23,AU,2.238847037
14/6/23,AU,2.244990391
15/6/23,AU,2.247438085
16/6/23,AU,2.250647338
17/6/23,AU,2.252708631
18/6/23,AU,2.254755497
19/6/23,AU,2.253410902
20/6/23,AU,2.248553968
21/6/23,AU,2.24633281
22/6/23,AU,2.246496914
23/6/23,AU,2.246486444
24/6/23,AU,2.249221388
25/6/23,AU,2.249694478
26/6/23,AU,2.249064078
27/6/23,AU,2.253231893
28/6/23,AU,2.252585317
29/6/23,AU,2.255498843
30/6/23,AU,2.258924343
1/7/23,AU,2.256977246
2/7/23,AU,2.253240739
3/7/23,AU,2.253196473
4/7/23,AU,2.252571714
5/7/23,AU,2.256391896
6/7/23,AU,2.255739193
7/7/23,AU,2.255524216
8/7/23,AU,2.252556309
9/7/23,AU,2.254699629
10/7/23,AU,2.258807869
11/7/23,AU,2.261238211
12/7/23,AU,2.262169919
13/7/23,AU,2.26131954
14/7/23,AU,2.256557699
15/7/23,AU,2.262372757
16/7/23,AU,2.268764475
17/7/23,AU,2.266751035
18/7/23,AU,2.260703698
19/7/23,AU,2.272947144
20/7/23,AU,2.285924711
21/7/23,AU,2.298539111
22/7/23,AU,2.301603539
23/7/23,AU,2.306303241
24/7/23,AU,2.314858959
25/7/23,AU,2.324445498
26/7/23,AU,2.328465884
27/7/23,AU,2.333129765
28/7/23,AU,2.343720122
29/7/23,AU,2.360924877
30/7/23,AU,2.371137148
31/7/23,AU,2.381456851
1/8/23,AU,2.395006467
2/8/23,AU,2.39366588
3/8/23,AU,2.393664022
4/8/23,AU,2.389757707
5/8/23,AU,2.383253547
6/8/23,AU,2.374105084
7/8/23,AU,2.370052131
8/8/23,AU,2.36407229
9/8/23,AU,2.357601719
10/8/23,AU,2.35000206
11/8/23,AU,2.34459462
12/8/23,AU,2.342205074
13/8/23,AU,2.346507491
14/8/23,AU,2.345646384
15/8/23,AU,2.342533672
16/8/23,AU,2.342239042
17/8/23,AU,2.344196866
18/8/23,AU,2.344571963
19/8/23,AU,2.342711296
20/8/23,AU,2.337017035
21/8/23,AU,2.332933028
22/8/23,AU,2.328131415
23/8/23,AU,2.324040426
24/8/23,AU,2.314340984
25/8/23,AU,2.301973887
26/8/23,AU,2.290730764
27/8/23,AU,2.278152439
28/8/23,AU,2.267413051
29/8/23,AU,2.261694047
30/8/23,AU,2.25274149
31/8/23,AU,2.250104997
1/9/23,AU,2.246272317
2/9/23,AU,2.24249877
3/9/23,AU,2.241037208
4/9/23,AU,2.238718326
5/9/23,AU,2.237310252
6/9/23,AU,2.239123249
7/9/23,AU,2.239654869
8/9/23,AU,2.246864711
9/9/23,AU,2.254418851
10/9/23,AU,2.263501983
11/9/23,AU,2.269447668
12/9/23,AU,2.269921451
13/9/23,AU,2.269533266
14/9/23,AU,2.270740222
15/9/23,AU,2.263420692
16/9/23,AU,2.253787467
17/9/23,AU,2.243826818
18/9/23,AU,2.237036056
19/9/23,AU,2.232445729
20/9/23,AU,2.225996222
21/9/23,AU,2.21792609
22/9/23,AU,2.216658448
23/9/23,AU,2.213089016
24/9/23,AU,2.209631404
25/9/23,AU,2.203691355
26/9/23,AU,2.199369817
27/9/23,AU,2.197080198
28/9/23,AU,2.193848493
29/9/23,AU,2.191694559
30/9/23,AU,2.186584696
1/10/23,AU,2.189223554
2/10/23,AU,2.193326577
3/10/23,AU,2.191512568
4/10/23,AU,2.185077484
5/10/23,AU,2.182849728
6/10/23,AU,2.170413876
7/10/23,AU,2.168926383
8/10/23,AU,2.157733676
9/10/23,AU,2.141175208
10/10/23,AU,2.130940668
11/10/23,AU,2.13003159
12/10/23,AU,2.124539303
13/10/23,AU,2.127675728
14/10/23,AU,2.121633163
15/10/23,AU,2.11899144
16/10/23,AU,2.125639903
17/10/23,AU,2.126474073
18/10/23,AU,2.120830815
19/10/23,AU,2.11626199
20/10/23,AU,2.103614286
21/10/23,AU,2.087191841
22/10/23,AU,2.079761308
23/10/23,AU,2.066055701
24/10/23,AU,2.055132869
25/10/23,AU,2.048185801
26/10/23,AU,2.039429107
27/10/23,AU,2.038280169
28/10/23,AU,2.045934561
29/10/23,AU,2.043075347
30/10/23,AU,2.045288736
31/10/23,AU,2.045049882
1/11/23,AU,2.044431989
2/11/23,AU,2.050510128
3/11/23,AU,2.052554461
4/11/23,AU,2.05361385
5/11/23,AU,2.054143029
6/11/23,AU,2.051026103
7/11/23,AU,2.051500914
8/11/23,AU,2.053077846
9/11/23,AU,2.04640381
10/11/23,AU,2.044508273
11/11/23,AU,2.044189001
12/11/23,AU,2.042360072
13/11/23,AU,2.040543454
14/11/23,AU,2.037925511
15/11/23,AU,2.032837275
16/11/23,AU,2.032185998
17/11/23,AU,2.032882838
18/11/23,AU,2.03190097
19/11/23,AU,2.034291535
20/11/23,AU,2.038499068
21/11/23,AU,2.047386709
22/11/23,AU,2.063377462
23/11/23,AU,2.077586967
24/11/23,AU,2.091041826
25/11/23,AU,2.108830424
26/11/23,AU,2.124117501
27/11/23,AU,2.139798582
28/11/23,AU,2.150919575
29/11/23,AU,2.155637804
30/11/23,AU,2.160676693
1/12/23,AU,2.174090032
2/12/23,AU,2.185830846
3/12/23,AU,2.19514247
4/12/23,AU,2.200317048
5/12/23,AU,2.204262151
6/12/23,AU,2.207238371
7/12/23,AU,2.207645007
8/12/23,AU,2.201445408
9/12/23,AU,2.189044792
10/12/23,AU,2.182210674
11/12/23,AU,2.174921458
12/12/23,AU,2.167164346
13/12/23,AU,2.162779405
14/12/23,AU,2.160621834
15/12/23,AU,2.158976018
16/12/23,AU,2.163895056
17/12/23,AU,2.16662039
18/12/23,AU,2.170405956
19/12/23,AU,2.178728463
20/12/23,AU,2.186042237
21/12/23,AU,2.19840741
22/12/23,AU,2.208022095
23/12/23,AU,2.217471646
24/12/23,AU,2.228417519
25/12/23,AU,2.242418622
26/12/23,AU,2.256309364
27/12/23,AU,2.269916881
28/12/23,AU,2.278876958
29/12/23,AU,2.287548252
30/12/23,AU,2.293901323
31/12/23,AU,2.301351639
1/1/24,AU,2.312138998
2/1/24,AU,2.322283516
3/1/24,AU,2.328084632
4/1/24,AU,2.333036632
5/1/24,AU,2.334113374
6/1/24,AU,2.337755525
7/1/24,AU,2.339891411
8/1/24,AU,2.334776403
9/1/24,AU,2.324369123
10/1/24,AU,2.31902941
11/1/24,AU,2.313583101
12/1/24,AU,2.315254381
13/1/24,AU,2.320141114
14/1/24,AU,2.32189497
15/1/24,AU,2.318442143
16/1/24,AU,2.31744262
17/1/24,AU,2.312647337
18/1/24,AU,2.311195033
19/1/24,AU,2.303644984
20/1/24,AU,2.289427451
21/1/24,AU,2.27529543
22/1/24,AU,2.27121135
23/1/24,AU,2.265960911
24/1/24,AU,2.262412894
25/1/24,AU,2.252934824
26/1/24,AU,2.247964442
27/1/24,AU,2.248993322
28/1/24,AU,2.251379945
29/1/24,AU,2.248582333
30/1/24,AU,2.24480167
31/1/24,AU,2.238159908
1/2/24,AU,2.236770036
2/2/24,AU,2.228637913
3/2/24,AU,2.218685742
4/2/24,AU,2.20580705
5/2/24,AU,2.192171783
6/2/24,AU,2.18641336
